,x,y,z,qx,qy,qz,qw,type,map
0,-0.0265218876302,-1.1754565239,0.0,0.0,0.0,0.0188622605056,0.999822080135,1.0,0.0
1,0.979442238808,-1.1582930088,0.0,0.0,0.0,0.0292430836707,0.999572336674,1.0,0.0
2,2.00016975403,-1.13721978664,0.0,0.0,0.0,0.00914196763188,0.999958217144,1.0,0.0
3,3.04348921776,-1.11579442024,0.0,0.0,0.0,-0.0287040490657,0.999587953091,1.0,0.0
4,4.08868932724,-1.30258631706,0.0,0.0,0.0,-0.167197316885,0.985923469067,1.0,0.0
5,5.09284257889,-1.66595470905,0.0,0.0,0.0,-0.200698927045,0.979652941227,1.0,0.0
6,6.04578018188,-2.04237484932,0.0,0.0,0.0,-0.216654121876,0.976248443127,1.0,0.0
7,7.01133203506,-2.4880604744,0.0,0.0,0.0,-0.23982322216,0.970816552639,1.0,0.0
8,7.94533920288,-2.92694926262,0.0,0.0,0.0,-0.214795321226,0.976659059525,1.0,0.0
9,8.96729850769,-3.20791602135,0.0,0.0,0.0,-0.109288573265,0.994010090828,1.0,0.0
10,10.0152578354,-3.28882837296,0.0,0.0,0.0,-0.000749998725951,0.999999701977,1.0,0.0
11,11.0460882187,-3.16173195839,0.0,0.0,0.0,0.0554632842541,0.998460710049,1.0,0.0
12,12.0525960922,-3.00900220871,0.0,0.0,0.0,0.10659135133,0.994302928448,1.0,0.0
13,12.915845871,-2.47463989258,0.0,0.0,0.0,0.360637784004,0.932705938816,1.0,0.0
14,13.6271591187,-1.77110624313,0.0,0.0,0.0,0.426918506622,0.90429008007,1.0,0.0
15,14.3243818283,-1.0124797821,0.0,0.0,0.0,0.365489065647,0.930815637112,1.0,0.0
16,15.0984563828,-0.372801631689,0.0,0.0,0.0,0.307164222002,0.951656520367,1.0,0.0
17,15.9657821655,0.138872906566,0.0,0.0,0.0,0.146018698812,0.989281833172,1.0,0.0
18,17.0034160614,0.170558646321,0.0,0.0,0.0,-0.160474926233,0.987039923668,1.0,0.0
19,17.8270454407,-0.421398222446,0.0,0.0,0.0,-0.467982202768,0.883737921715,1.0,0.0
20,18.09491539,-1.43443179131,0.0,0.0,0.0,-0.724512994289,0.689261198044,1.0,0.0
21,18.206571579,-2.49037480354,0.0,0.0,0.0,-0.612880587578,0.790175497532,1.0,0.0
22,18.4475212097,-3.47924637794,0.0,0.0,0.0,-0.6600446105,0.751226425171,1.0,0.0
23,18.7178878784,-4.47604417801,0.0,0.0,0.0,-0.548414468765,0.836206674576,1.0,0.0
24,19.3183937073,-5.3138923645,0.0,0.0,0.0,-0.366605818272,0.93037635088,1.0,0.0
25,20.0589847565,-6.02255964279,0.0,0.0,0.0,-0.423038989305,0.906111478806,1.0,0.0
